model,condition,repeat,state,wait,eff,se,P_static,raw_response,decision,probability_0_100,probability_0_1,reasoning,parse_success
DeepSeek V4 Pro,prompt_unconstrained,3,17,0,0.3,1.0,0.58325594,Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the current vaccine effectiveness.,No,85.0,0.85,The side effect risk is too high relative to the current vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,4,17,0,0.3,1.0,0.58325594,Decision: No Probability: 35 Reasoning: The low vaccine effectiveness of 0.3 does not outweigh the high side effect risk of 1.0 at this time.,No,35.0,0.35,The low vaccine effectiveness of 0.3 does not outweigh the high side effect risk of 1.0 at this time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,17,0,0.3,1.0,0.58325594,"Decision: No Probability: 10 Reasoning: The side effect risk is high and vaccine effectiveness is low, so waiting for a better option is preferable.",No,10.0,0.1,"The side effect risk is high and vaccine effectiveness is low, so waiting for a better option is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,6,17,0,0.3,1.0,0.58325594,"Decision: No Probability: 85 Reasoning: The side effect risk of 1.0 is certain and high, while the vaccine effectiveness of 0.3 is low, making the risk outweigh the benefit.",No,85.0,0.85,"The side effect risk of 1.0 is certain and high, while the vaccine effectiveness of 0.3 is low, making the risk outweigh the benefit.",True
DeepSeek V4 Pro,prompt_unconstrained,7,17,0,0.3,1.0,0.58325594,"Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the low vaccine effectiveness, making vaccination undesirable.",No,85.0,0.85,"The side effect risk is too high relative to the low vaccine effectiveness, making vaccination undesirable.",True
DeepSeek V4 Pro,prompt_unconstrained,8,17,0,0.3,1.0,0.58325594,Decision: No Probability: 15 Reasoning: Vaccine effectiveness is too low (0.3) relative to the high side effect risk (1.0) to justify immediate vaccination.,No,15.0,0.15,Vaccine effectiveness is too low (0.3) relative to the high side effect risk (1.0) to justify immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,9,17,0,0.3,1.0,0.58325594,Decision: No Probability: 85 Reasoning: The side effect risk is unacceptably high relative to the moderate vaccine effectiveness.,No,85.0,0.85,The side effect risk is unacceptably high relative to the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,10,17,0,0.3,1.0,0.58325594,"Decision: No Probability: 15 Reasoning: The vaccine offers low effectiveness with high side effect risk, making it unfavorable at this time.",No,15.0,0.15,"The vaccine offers low effectiveness with high side effect risk, making it unfavorable at this time.",True
DeepSeek V4 Pro,prompt_unconstrained,1,18,2,0.3,1.0,0.45048777,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify the long wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,2,18,2,0.3,1.0,0.45048777,Decision: No Probability: 85 Reasoning: The vaccine's low effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination over waiting.,No,85.0,0.85,The vaccine's low effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination over waiting.,True
DeepSeek V4 Pro,prompt_unconstrained,3,18,2,0.3,1.0,0.45048777,Decision: No Probability: 85 Reasoning: The low vaccine effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination given the moderate wait time.,No,85.0,0.85,The low vaccine effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,18,2,0.3,1.0,0.45048777,Decision: No Probability: 85 Reasoning: The low effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination given the 2-month wait.,No,85.0,0.85,The low effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination given the 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,5,18,2,0.3,1.0,0.45048777,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,6,18,2,0.3,1.0,0.45048777,Decision: No Probability: 15 Reasoning: The very high side effect risk combined with only moderate effectiveness and a short wait time makes vaccination now inadvisable.,No,15.0,0.15,The very high side effect risk combined with only moderate effectiveness and a short wait time makes vaccination now inadvisable.,True
DeepSeek V4 Pro,prompt_unconstrained,7,18,2,0.3,1.0,0.45048777,Decision: No Probability: 85 Reasoning: The low effectiveness of 0.3 combined with a high side effect risk of 1.0 makes waiting for a potentially better vaccine more rational.,No,85.0,0.85,The low effectiveness of 0.3 combined with a high side effect risk of 1.0 makes waiting for a potentially better vaccine more rational.,True
DeepSeek V4 Pro,prompt_unconstrained,8,18,2,0.3,1.0,0.45048777,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify the 2-month wait.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify the 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,9,18,2,0.3,1.0,0.45048777,Decision: No Probability: 25 Reasoning: The low effectiveness of 0.3 combined with high side effect risk of 1.0 does not justify immediate vaccination over waiting.,No,25.0,0.25,The low effectiveness of 0.3 combined with high side effect risk of 1.0 does not justify immediate vaccination over waiting.,True
DeepSeek V4 Pro,prompt_unconstrained,10,18,2,0.3,1.0,0.45048777,Decision: No Probability: 85 Reasoning: The low effectiveness of 0.3 combined with a relatively high side effect risk of 1.0 does not justify immediate vaccination.,No,85.0,0.85,The low effectiveness of 0.3 combined with a relatively high side effect risk of 1.0 does not justify immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,1,19,4,0.3,1.0,0.32441531,"Decision: No Probability: 85 Reasoning: With a 4-month wait, only 30% effectiveness, and a high side effect risk of 1.0, the immediate downsides outweigh the limited protection.",No,85.0,0.85,"With a 4-month wait, only 30% effectiveness, and a high side effect risk of 1.0, the immediate downsides outweigh the limited protection.",True
DeepSeek V4 Pro,prompt_unconstrained,2,19,4,0.3,1.0,0.32441531,Decision: No Probability: 85 Reasoning: The low effectiveness combined with high side effect risk does not justify immediate vaccination given the moderate wait time.,No,85.0,0.85,The low effectiveness combined with high side effect risk does not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,19,4,0.3,1.0,0.32441531,Decision: No Probability: 85 Reasoning: The high side effect risk of 1.0 and low effectiveness of 0.3 do not justify getting vaccinated now with a 4-month wait.,No,85.0,0.85,The high side effect risk of 1.0 and low effectiveness of 0.3 do not justify getting vaccinated now with a 4-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,4,19,4,0.3,1.0,0.32441531,"Decision: No Probability: 65 Reasoning: The low effectiveness of 0.3 and high side effect risk of 1.0 do not justify vaccination, especially with a 4-month wait.",No,65.0,0.65,"The low effectiveness of 0.3 and high side effect risk of 1.0 do not justify vaccination, especially with a 4-month wait.",True
DeepSeek V4 Pro,prompt_unconstrained,5,19,4,0.3,1.0,0.32441531,Decision: No Probability: 85 Reasoning: The low effectiveness (0.3) and high side effect risk (1.0) do not justify immediate vaccination given the moderate 4-month wait.,No,85.0,0.85,The low effectiveness (0.3) and high side effect risk (1.0) do not justify immediate vaccination given the moderate 4-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,6,19,4,0.3,1.0,0.32441531,Decision: No Probability: 25 Reasoning: The low effectiveness and high side effect risk do not justify vaccination given the long wait time.,No,25.0,0.25,The low effectiveness and high side effect risk do not justify vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,19,4,0.3,1.0,0.32441531,Decision: No Probability: 85 Reasoning: The low effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination.,No,85.0,0.85,The low effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,8,19,4,0.3,1.0,0.32441531,Decision: No Probability: 65 Reasoning: The low effectiveness of 0.3 combined with a high side effect risk of 1.0 makes waiting a better option.,No,65.0,0.65,The low effectiveness of 0.3 combined with a high side effect risk of 1.0 makes waiting a better option.,True
DeepSeek V4 Pro,prompt_unconstrained,9,19,4,0.3,1.0,0.32441531,"Decision: No Probability: 85 Reasoning: The side effect risk is high and vaccine effectiveness is low, so waiting is safer.",No,85.0,0.85,"The side effect risk is high and vaccine effectiveness is low, so waiting is safer.",True
DeepSeek V4 Pro,prompt_unconstrained,10,19,4,0.3,1.0,0.32441531,Decision: No Probability: 85 Reasoning: The long wait time combined with low effectiveness and high side effect risk makes immediate vaccination unfavorable.,No,85.0,0.85,The long wait time combined with low effectiveness and high side effect risk makes immediate vaccination unfavorable.,True
DeepSeek V4 Pro,prompt_unconstrained,1,20,6,0.3,1.0,0.21952991,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify the long wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,2,20,6,0.3,1.0,0.21952991,Decision: No Probability: 85 Reasoning: The low vaccine effectiveness of 0.3 does not justify the high side effect risk of 1.0 given the long wait time.,No,85.0,0.85,The low vaccine effectiveness of 0.3 does not justify the high side effect risk of 1.0 given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,20,6,0.3,1.0,0.21952991,Decision: No Probability: 15 Reasoning: The low effectiveness and high side effect risk do not justify the long wait time.,No,15.0,0.15,The low effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,20,6,0.3,1.0,0.21952991,Decision: No Probability: 15 Reasoning: The low effectiveness and high side effect risk make waiting for a better option more rational.,No,15.0,0.15,The low effectiveness and high side effect risk make waiting for a better option more rational.,True
DeepSeek V4 Pro,prompt_unconstrained,5,20,6,0.3,1.0,0.21952991,"Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify vaccination, especially with a long wait time.",No,85.0,0.85,"The low effectiveness and high side effect risk do not justify vaccination, especially with a long wait time.",True
DeepSeek V4 Pro,prompt_unconstrained,6,20,6,0.3,1.0,0.21952991,"Decision: No Probability: 85 Reasoning: The low vaccine effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination, especially with a 6-month wait time.",No,85.0,0.85,"The low vaccine effectiveness of 0.3 combined with a high side effect risk of 1.0 does not justify immediate vaccination, especially with a 6-month wait time.",True
DeepSeek V4 Pro,prompt_unconstrained,7,20,6,0.3,1.0,0.21952991,Decision: No Probability: 95 Reasoning: The high side effect risk and low effectiveness do not justify immediate vaccination.,No,95.0,0.95,The high side effect risk and low effectiveness do not justify immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,8,20,6,0.3,1.0,0.21952991,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of avoiding the 6-month wait.,No,85.0,0.85,The low effectiveness and high side effect risk outweigh the benefit of avoiding the 6-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,9,20,6,0.3,1.0,0.21952991,"Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify vaccination, especially with a 6-month wait indicating limited urgency.",No,85.0,0.85,"The low effectiveness and high side effect risk do not justify vaccination, especially with a 6-month wait indicating limited urgency.",True
DeepSeek V4 Pro,prompt_unconstrained,10,20,6,0.3,1.0,0.21952991,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of avoiding a 6-month wait.,No,85.0,0.85,The low effectiveness and high side effect risk outweigh the benefit of avoiding a 6-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,1,21,0,0.5,1.0,0.65204138,"Decision: No Probability: 85 Reasoning: The side effect risk is high relative to the moderate vaccine effectiveness, so waiting for a better option is preferable.",No,85.0,0.85,"The side effect risk is high relative to the moderate vaccine effectiveness, so waiting for a better option is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,2,21,0,0.5,1.0,0.65204138,"Decision: No Probability: 85 Reasoning: The side effect risk is high relative to the moderate vaccine effectiveness, so waiting is preferable.",No,85.0,0.85,"The side effect risk is high relative to the moderate vaccine effectiveness, so waiting is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,3,21,0,0.5,1.0,0.65204138,"Decision: No Probability: 40 Reasoning: The side effect risk is high relative to the moderate vaccine effectiveness, so waiting for better conditions seems preferable.",No,40.0,0.4,"The side effect risk is high relative to the moderate vaccine effectiveness, so waiting for better conditions seems preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,4,21,0,0.5,1.0,0.65204138,Decision: No Probability: 20 Reasoning: The side effect risk is too high relative to the moderate vaccine effectiveness.,No,20.0,0.2,The side effect risk is too high relative to the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,5,21,0,0.5,1.0,0.65204138,"Decision: No Probability: 85 Reasoning: The side effect risk is high relative to the moderate vaccine effectiveness, so waiting for a better option is preferable.",No,85.0,0.85,"The side effect risk is high relative to the moderate vaccine effectiveness, so waiting for a better option is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,6,21,0,0.5,1.0,0.65204138,Decision: No Probability: 70 Reasoning: The side effect risk of 1.0 is too high relative to the moderate vaccine effectiveness of 0.5.,No,70.0,0.7,The side effect risk of 1.0 is too high relative to the moderate vaccine effectiveness of 0.5.,True
DeepSeek V4 Pro,prompt_unconstrained,7,21,0,0.5,1.0,0.65204138,"Decision: No Probability: 85 Reasoning: The side effect risk is twice the vaccine effectiveness, making the risk-benefit ratio unfavorable.",No,85.0,0.85,"The side effect risk is twice the vaccine effectiveness, making the risk-benefit ratio unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,8,21,0,0.5,1.0,0.65204138,Decision: No Probability: 85 Reasoning: The side effect risk is too high compared to the moderate effectiveness.,No,85.0,0.85,The side effect risk is too high compared to the moderate effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,9,21,0,0.5,1.0,0.65204138,"Decision: No Probability: 85 Reasoning: The side effect risk of 1.0 is too high relative to the moderate vaccine effectiveness of 0.5, making vaccination currently unfavorable.",No,85.0,0.85,"The side effect risk of 1.0 is too high relative to the moderate vaccine effectiveness of 0.5, making vaccination currently unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,10,21,0,0.5,1.0,0.65204138,Decision: No Probability: 70 Reasoning: The side effect risk outweighs the moderate vaccine effectiveness given the current zero wait time.,No,70.0,0.7,The side effect risk outweighs the moderate vaccine effectiveness given the current zero wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,1,22,2,0.5,1.0,0.52327579,Decision: No Probability: 75 Reasoning: The low vaccine effectiveness and high side effect risk outweigh the benefit given the short wait time.,No,75.0,0.75,The low vaccine effectiveness and high side effect risk outweigh the benefit given the short wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,2,22,2,0.5,1.0,0.52327579,Decision: No Probability: 75 Reasoning: The moderate effectiveness does not outweigh the high side effect risk given the manageable wait time.,No,75.0,0.75,The moderate effectiveness does not outweigh the high side effect risk given the manageable wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,22,2,0.5,1.0,0.52327579,Decision: No Probability: 80 Reasoning: The low effectiveness of 0.5 combined with a high side effect risk of 1.0 makes waiting a better option.,No,80.0,0.8,The low effectiveness of 0.5 combined with a high side effect risk of 1.0 makes waiting a better option.,True
DeepSeek V4 Pro,prompt_unconstrained,4,22,2,0.5,1.0,0.52327579,Decision: No Probability: 65 Reasoning: The moderate effectiveness and high side effect risk do not outweigh the benefit of waiting for a potentially better option.,No,65.0,0.65,The moderate effectiveness and high side effect risk do not outweigh the benefit of waiting for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,5,22,2,0.5,1.0,0.52327579,"Decision: No Probability: 95 Reasoning: The high side effect risk outweighs the moderate effectiveness, and waiting 2 months does not justify immediate vaccination.",No,95.0,0.95,"The high side effect risk outweighs the moderate effectiveness, and waiting 2 months does not justify immediate vaccination.",True
DeepSeek V4 Pro,prompt_unconstrained,6,22,2,0.5,1.0,0.52327579,Decision: No Probability: 70 Reasoning: The moderate effectiveness and high side effect risk do not justify immediate vaccination given the short wait time.,No,70.0,0.7,The moderate effectiveness and high side effect risk do not justify immediate vaccination given the short wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,22,2,0.5,1.0,0.52327579,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for a potentially better option.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,8,22,2,0.5,1.0,0.52327579,"Decision: No Probability: 65 Reasoning: The vaccine's effectiveness is low relative to the side effect risk, making the immediate benefit uncertain.",No,65.0,0.65,"The vaccine's effectiveness is low relative to the side effect risk, making the immediate benefit uncertain.",True
DeepSeek V4 Pro,prompt_unconstrained,9,22,2,0.5,1.0,0.52327579,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for a potentially better option.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,10,22,2,0.5,1.0,0.52327579,Decision: No Probability: 20 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,No,20.0,0.2,The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,1,23,4,0.5,1.0,0.39133992,"Decision: No Probability: 85 Reasoning: The high side effect risk outweighs the moderate effectiveness, especially given the long wait time.",No,85.0,0.85,"The high side effect risk outweighs the moderate effectiveness, especially given the long wait time.",True
DeepSeek V4 Pro,prompt_unconstrained,2,23,4,0.5,1.0,0.39133992,Decision: No Probability: 85 Reasoning: The long wait time and low effectiveness do not justify the high side effect risk.,No,85.0,0.85,The long wait time and low effectiveness do not justify the high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,3,23,4,0.5,1.0,0.39133992,Decision: No Probability: 65 Reasoning: The low vaccine effectiveness of 0.5 does not sufficiently outweigh the high side effect risk of 1.0 given the moderate wait time.,No,65.0,0.65,The low vaccine effectiveness of 0.5 does not sufficiently outweigh the high side effect risk of 1.0 given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,23,4,0.5,1.0,0.39133992,Decision: No Probability: 85 Reasoning: The long wait time and low vaccine effectiveness do not justify the high side effect risk.,No,85.0,0.85,The long wait time and low vaccine effectiveness do not justify the high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,5,23,4,0.5,1.0,0.39133992,"Decision: No Probability: 85 Reasoning: The side effect risk equals the vaccine's effectiveness, making the net benefit negligible given the long wait time.",No,85.0,0.85,"The side effect risk equals the vaccine's effectiveness, making the net benefit negligible given the long wait time.",True
DeepSeek V4 Pro,prompt_unconstrained,6,23,4,0.5,1.0,0.39133992,Decision: No Probability: 20 Reasoning: The side effect risk is too high relative to the moderate effectiveness and long wait time.,No,20.0,0.2,The side effect risk is too high relative to the moderate effectiveness and long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,23,4,0.5,1.0,0.39133992,Decision: No Probability: 75 Reasoning: The side effect risk is too high relative to the moderate effectiveness and long wait time.,No,75.0,0.75,The side effect risk is too high relative to the moderate effectiveness and long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,8,23,4,0.5,1.0,0.39133992,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination over waiting for a potentially better option.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify immediate vaccination over waiting for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,9,23,4,0.5,1.0,0.39133992,Decision: No Probability: 67 Reasoning: The long wait time combined with moderate effectiveness and high side effect risk reduces the expected net benefit of immediate vaccination.,No,67.0,0.67,The long wait time combined with moderate effectiveness and high side effect risk reduces the expected net benefit of immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,10,23,4,0.5,1.0,0.39133992,"Decision: No Probability: 65 Reasoning: The side effect risk is high relative to the moderate effectiveness, so waiting for a better option seems prudent.",No,65.0,0.65,"The side effect risk is high relative to the moderate effectiveness, so waiting for a better option seems prudent.",True
DeepSeek V4 Pro,prompt_unconstrained,1,24,6,0.5,1.0,0.27357939,Decision: No Probability: 85 Reasoning: The low vaccine effectiveness combined with high side effect risk does not justify immediate vaccination given the moderate wait time.,No,85.0,0.85,The low vaccine effectiveness combined with high side effect risk does not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,2,24,6,0.5,1.0,0.27357939,Decision: No Probability: 35 Reasoning: The moderate effectiveness and high side effect risk do not justify the long wait time.,No,35.0,0.35,The moderate effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,24,6,0.5,1.0,0.27357939,Decision: No Probability: 35 Reasoning: The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,No,35.0,0.35,The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,24,6,0.5,1.0,0.27357939,"Decision: No Probability: 85 Reasoning: The current wait time is long, effectiveness is moderate, and side effect risk is high, making immediate vaccination unfavorable.",No,85.0,0.85,"The current wait time is long, effectiveness is moderate, and side effect risk is high, making immediate vaccination unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,5,24,6,0.5,1.0,0.27357939,Decision: No Probability: 85 Reasoning: The high side effect risk and only moderate effectiveness make waiting for a potentially better or safer option more favorable.,No,85.0,0.85,The high side effect risk and only moderate effectiveness make waiting for a potentially better or safer option more favorable.,True
DeepSeek V4 Pro,prompt_unconstrained,6,24,6,0.5,1.0,0.27357939,Decision: No Probability: 65 Reasoning: The moderate effectiveness and high side effect risk do not justify immediate vaccination over waiting for potentially better options.,No,65.0,0.65,The moderate effectiveness and high side effect risk do not justify immediate vaccination over waiting for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,7,24,6,0.5,1.0,0.27357939,"Decision: No Probability: 75 Reasoning: The long wait time, moderate effectiveness, and high side effect risk make the current option unfavorable.",No,75.0,0.75,"The long wait time, moderate effectiveness, and high side effect risk make the current option unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,8,24,6,0.5,1.0,0.27357939,Decision: No Probability: 65 Reasoning: Waiting 6 months is likely acceptable given the moderate effectiveness and high side effect risk.,No,65.0,0.65,Waiting 6 months is likely acceptable given the moderate effectiveness and high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,9,24,6,0.5,1.0,0.27357939,Decision: No Probability: 85 Reasoning: The low vaccine effectiveness and high side effect risk do not justify the long wait time.,No,85.0,0.85,The low vaccine effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,10,24,6,0.5,1.0,0.27357939,"Decision: No Probability: 75 Reasoning: Given the low effectiveness and high side effect risk, waiting for a better vaccine is preferable.",No,75.0,0.75,"Given the low effectiveness and high side effect risk, waiting for a better vaccine is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,1,25,0,0.7,1.0,0.71502072,"Decision: No Probability: 75 Reasoning: Side effect risk is high relative to moderate effectiveness, and with no immediate urgency, waiting for a better risk-benefit profile is preferable.",No,75.0,0.75,"Side effect risk is high relative to moderate effectiveness, and with no immediate urgency, waiting for a better risk-benefit profile is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,2,25,0,0.7,1.0,0.71502072,Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the moderate vaccine effectiveness.,No,85.0,0.85,The side effect risk is too high relative to the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,3,25,0,0.7,1.0,0.71502072,Decision: No Probability: 85 Reasoning: The side effect risk of 1.0 is too high relative to the moderate vaccine effectiveness of 0.7.,No,85.0,0.85,The side effect risk of 1.0 is too high relative to the moderate vaccine effectiveness of 0.7.,True
DeepSeek V4 Pro,prompt_unconstrained,4,25,0,0.7,1.0,0.71502072,Decision: No Probability: 30 Reasoning: The side effect risk is too high compared to the vaccine's effectiveness.,No,30.0,0.3,The side effect risk is too high compared to the vaccine's effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,5,25,0,0.7,1.0,0.71502072,Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the current vaccine effectiveness and no immediate urgency.,No,85.0,0.85,The side effect risk is too high relative to the current vaccine effectiveness and no immediate urgency.,True
DeepSeek V4 Pro,prompt_unconstrained,6,25,0,0.7,1.0,0.71502072,Decision: No Probability: 35 Reasoning: The side effect risk is too high relative to the vaccine's effectiveness at this time.,No,35.0,0.35,The side effect risk is too high relative to the vaccine's effectiveness at this time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,25,0,0.7,1.0,0.71502072,Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the vaccine's effectiveness.,No,85.0,0.85,The side effect risk is too high relative to the vaccine's effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,8,25,0,0.7,1.0,0.71502072,Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the current vaccine effectiveness and absence of immediate outbreak pressure.,No,85.0,0.85,The side effect risk is too high relative to the current vaccine effectiveness and absence of immediate outbreak pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,9,25,0,0.7,1.0,0.71502072,Decision: No Probability: 20 Reasoning: The side effect risk is too high relative to the current wait time and vaccine effectiveness.,No,20.0,0.2,The side effect risk is too high relative to the current wait time and vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,10,25,0,0.7,1.0,0.71502072,Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the moderate effectiveness.,No,85.0,0.85,The side effect risk is too high relative to the moderate effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,1,26,2,0.7,1.0,0.59508838,Decision: No Probability: 35 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,No,35.0,0.35,The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,2,26,2,0.7,1.0,0.59508838,Decision: No Probability: 35 Reasoning: The moderate effectiveness and high side effect risk do not justify the two-month wait.,No,35.0,0.35,The moderate effectiveness and high side effect risk do not justify the two-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,3,26,2,0.7,1.0,0.59508838,"Decision: No Probability: 65 Reasoning: The side effect risk is high relative to the moderate vaccine effectiveness, and waiting carries minimal immediate risk.",No,65.0,0.65,"The side effect risk is high relative to the moderate vaccine effectiveness, and waiting carries minimal immediate risk.",True
DeepSeek V4 Pro,prompt_unconstrained,4,26,2,0.7,1.0,0.59508838,Decision: No Probability: 35 Reasoning: The low effectiveness and high side effect risk make waiting for a potentially better option more appealing.,No,35.0,0.35,The low effectiveness and high side effect risk make waiting for a potentially better option more appealing.,True
DeepSeek V4 Pro,prompt_unconstrained,5,26,2,0.7,1.0,0.59508838,"Decision: No Probability: 65 Reasoning: Waiting could offer better effectiveness or lower side effects, and the current risk-benefit does not strongly favor immediate vaccination.",No,65.0,0.65,"Waiting could offer better effectiveness or lower side effects, and the current risk-benefit does not strongly favor immediate vaccination.",True
DeepSeek V4 Pro,prompt_unconstrained,6,26,2,0.7,1.0,0.59508838,Decision: No Probability: 75 Reasoning: The moderate effectiveness and notable side effect risk don’t justify immediate vaccination over waiting for a potentially better option.,No,75.0,0.75,The moderate effectiveness and notable side effect risk don’t justify immediate vaccination over waiting for a potentially better option.,True
